"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"141096","SRF-Jun2026-2740-PE","SRF 30 JUN 2740 PUT","","5.0000","200","OPTSTK","D","NSE","175.2000","13.2000","2026-06-30 14:00:00","2740.0","10000"
"142058","SUPREMEIND-Jul2026-4000-CE","SUPREMEIND 28 JUL 4000 CALL","","5.0000","175","OPTSTK","D","NSE","109.4000","16.9000","2026-07-28 14:00:00","4000.0","7000"
"142059","SUPREMEIND-Jul2026-4000-PE","SUPREMEIND 28 JUL 4000 PUT","","5.0000","175","OPTSTK","D","NSE","661.4000","348.7000","2026-07-28 14:00:00","4000.0","7000"
"141097","SRF-Jun2026-2780-CE","SRF 30 JUN 2780 CALL","","5.0000","200","OPTSTK","D","NSE","113.6500","0.0500","2026-06-30 14:00:00","2780.0","10000"
"141098","SRF-Jun2026-2780-PE","SRF 30 JUN 2780 PUT","","5.0000","200","OPTSTK","D","NSE","240.6000","61.4000","2026-06-30 14:00:00","2780.0","10000"
"141099","SRF-Jun2026-2820-CE","SRF 30 JUN 2820 CALL","","5.0000","200","OPTSTK","D","NSE","88.2500","0.0500","2026-06-30 14:00:00","2820.0","10000"
"141100","SRF-Jun2026-2820-PE","SRF 30 JUN 2820 PUT","","5.0000","200","OPTSTK","D","NSE","274.5000","78.8000","2026-06-30 14:00:00","2820.0","10000"
"142066","SUPREMEIND-Jul2026-4100-CE","SUPREMEIND 28 JUL 4100 CALL","","5.0000","175","OPTSTK","D","NSE","83.3000","10.3000","2026-07-28 14:00:00","4100.0","7000"
"141101","SRF-Jun2026-2860-CE","SRF 30 JUN 2860 CALL","","5.0000","200","OPTSTK","D","NSE","72.0500","0.0500","2026-06-30 14:00:00","2860.0","10000"
"142067","SUPREMEIND-Jul2026-4100-PE","SUPREMEIND 28 JUL 4100 PUT","","5.0000","175","OPTSTK","D","NSE","753.8500","421.6500","2026-07-28 14:00:00","4100.0","7000"
"141102","SRF-Jun2026-2860-PE","SRF 30 JUN 2860 PUT","","5.0000","200","OPTSTK","D","NSE","282.9000","71.6000","2026-06-30 14:00:00","2860.0","10000"
"141957","SUPREMEIND-Jun2026-3950-CE","SUPREMEIND 30 JUN 3950 CALL","","5.0000","175","OPTSTK","D","NSE","59.5000","0.0500","2026-06-30 14:00:00","3950.0","7000"
"141103","SRF-Jun2026-2900-CE","SRF 30 JUN 2900 CALL","","5.0000","200","OPTSTK","D","NSE","60.4000","0.0500","2026-06-30 14:00:00","2900.0","10000"
"141958","SUPREMEIND-Jun2026-3950-PE","SUPREMEIND 30 JUN 3950 PUT","","5.0000","175","OPTSTK","D","NSE","617.9500","275.4500","2026-06-30 14:00:00","3950.0","7000"
"141959","SUPREMEIND-Jun2026-4050-CE","SUPREMEIND 30 JUN 4050 CALL","","5.0000","175","OPTSTK","D","NSE","38.5000","0.0500","2026-06-30 14:00:00","4050.0","7000"
"142068","SUPREMEIND-Jul2026-4200-CE","SUPREMEIND 28 JUL 4200 CALL","","5.0000","175","OPTSTK","D","NSE","62.5500","5.9500","2026-07-28 14:00:00","4200.0","7000"
"141960","SUPREMEIND-Jun2026-4050-PE","SUPREMEIND 30 JUN 4050 PUT","","5.0000","175","OPTSTK","D","NSE","708.9000","345.9000","2026-06-30 14:00:00","4050.0","7000"
"142069","SUPREMEIND-Jul2026-4200-PE","SUPREMEIND 28 JUL 4200 PUT","","5.0000","175","OPTSTK","D","NSE","848.5500","499.9500","2026-07-28 14:00:00","4200.0","7000"
"141961","SUPREMEIND-Jun2026-4150-CE","SUPREMEIND 30 JUN 4150 CALL","","5.0000","175","OPTSTK","D","NSE","30.4500","0.0500","2026-06-30 14:00:00","4150.0","7000"
"142070","SUPREMEIND-Jul2026-4300-CE","SUPREMEIND 28 JUL 4300 CALL","","5.0000","175","OPTSTK","D","NSE","46.4000","3.1000","2026-07-28 14:00:00","4300.0","7000"
"141962","SUPREMEIND-Jun2026-4150-PE","SUPREMEIND 30 JUN 4150 PUT","","5.0000","175","OPTSTK","D","NSE","808.8500","431.0500","2026-06-30 14:00:00","4150.0","7000"
"142071","SUPREMEIND-Jul2026-4300-PE","SUPREMEIND 28 JUL 4300 PUT","","5.0000","175","OPTSTK","D","NSE","944.7500","582.8500","2026-07-28 14:00:00","4300.0","7000"
